Date,Crash,Autumn,Winter,Spring,Weekend,Rained,Day,Attendance_number
2016-03-14,0,1,0,0,0,0.0,0,0.0
2016-03-15,1,1,0,0,0,1.0,1,0.0
2016-03-16,0,1,0,0,0,1.0,2,266.0
2016-03-17,0,1,0,0,0,1.0,3,191.0
2016-03-18,1,1,0,0,0,1.0,4,8.0
2016-03-19,1,1,0,0,1,1.0,5,316.0
2016-03-20,0,1,0,0,1,0.0,6,0.0
2016-03-21,1,1,0,0,0,1.0,0,0.0
2016-03-22,0,1,0,0,0,1.0,1,0.0
2016-03-23,1,1,0,0,0,1.0,2,8175.0
2016-03-24,0,1,0,0,0,0.0,3,2637.0
2016-03-25,0,1,0,0,0,0.0,4,0.0
2016-03-26,0,1,0,0,1,1.0,5,1729.0
2016-03-27,0,1,0,0,1,0.0,6,2435.0
2016-03-28,1,1,0,0,0,1.0,0,1187.0
2016-03-29,0,1,0,0,0,1.0,1,0.0
2016-03-30,1,1,0,0,0,1.0,2,0.0
2016-03-31,1,1,0,0,0,1.0,3,0.0
2016-04-01,1,1,0,0,0,0.0,4,5653.0
2016-04-02,0,1,0,0,1,0.0,5,5469.0
2016-04-03,1,1,0,0,1,1.0,6,1580.0
2016-04-04,0,1,0,0,0,1.0,0,0.0
2016-04-05,0,1,0,0,0,1.0,1,4.0
2016-04-06,1,1,0,0,0,0.0,2,0.0
2016-04-07,0,1,0,0,0,0.0,3,0.0
2016-04-08,1,1,0,0,0,0.0,4,1089.0
2016-04-09,0,1,0,0,1,1.0,5,3553.0
2016-04-10,0,1,0,0,1,0.0,6,1483.0
2016-04-11,0,1,0,0,0,0.0,0,0.0
2016-04-12,0,1,0,0,0,1.0,1,0.0
2016-04-13,0,1,0,0,0,1.0,2,0.0
2016-04-14,1,1,0,0,0,1.0,3,0.0
2016-04-15,1,1,0,0,0,0.0,4,1511.0
2016-04-16,0,1,0,0,1,0.0,5,3293.0
2016-04-17,0,1,0,0,1,0.0,6,900.0
2016-04-18,0,1,0,0,0,1.0,0,0.0
2016-04-19,1,1,0,0,0,1.0,1,0.0
2016-04-20,0,1,0,0,0,1.0,2,0.0
2016-04-21,0,1,0,0,0,0.0,3,0.0
2016-04-22,0,1,0,0,0,0.0,4,1064.0
2016-04-23,1,1,0,0,1,1.0,5,1573.0
2016-04-24,1,1,0,0,1,1.0,6,4825.0
2016-04-25,0,1,0,0,0,0.0,0,800.0
2016-04-26,0,1,0,0,0,0.0,1,0.0
2016-04-27,0,1,0,0,0,0.0,2,0.0
2016-04-28,0,1,0,0,0,0.0,3,0.0
2016-04-29,0,1,0,0,0,0.0,4,2150.0
2016-04-30,1,1,0,0,1,1.0,5,3347.0
2016-05-01,0,1,0,0,1,1.0,6,913.0
2016-05-02,1,1,0,0,0,0.0,0,0.0
2016-05-03,1,1,0,0,0,0.0,1,0.0
2016-05-04,0,1,0,0,0,0.0,2,0.0
2016-05-05,1,1,0,0,0,0.0,3,0.0
2016-05-06,0,1,0,0,0,0.0,4,4662.0
2016-05-07,0,1,0,0,1,0.0,5,3511.0
2016-05-08,0,1,0,0,1,0.0,6,1064.0
2016-05-09,0,1,0,0,0,1.0,0,0.0
2016-05-10,1,1,0,0,0,1.0,1,0.0
2016-05-11,1,1,0,0,0,0.0,2,0.0
2016-05-12,1,1,0,0,0,0.0,3,0.0
2016-05-13,1,1,0,0,0,0.0,4,2925.0
2016-05-14,0,1,0,0,1,0.0,5,2012.0
2016-05-15,0,1,0,0,1,0.0,6,1957.0
2016-05-16,0,1,0,0,0,0.0,0,0.0
2016-05-17,1,1,0,0,0,0.0,1,0.0
2016-05-18,1,1,0,0,0,0.0,2,0.0
2016-05-19,1,1,0,0,0,0.0,3,0.0
2016-05-20,1,1,0,0,0,0.0,4,860.0
2016-05-21,0,1,0,0,1,0.0,5,1842.0
2016-05-22,0,1,0,0,1,0.0,6,1064.0
2016-05-23,0,1,0,0,0,0.0,0,0.0
2016-05-24,0,1,0,0,0,0.0,1,0.0
2016-05-25,1,1,0,0,0,0.0,2,0.0
2016-05-26,0,1,0,0,0,1.0,3,0.0
2016-05-27,1,1,0,0,0,1.0,4,1076.0
2016-05-28,1,1,0,0,1,1.0,5,2328.0
2016-05-29,0,1,0,0,1,1.0,6,1417.0
2016-05-30,0,1,0,0,0,0.0,0,0.0
2016-05-31,1,0,1,0,0,0.0,1,627.0
2016-06-01,0,0,1,0,0,1.0,2,3133.0
2016-06-02,1,0,1,0,0,1.0,3,0.0
2016-06-03,0,0,1,0,0,0.0,4,869.0
2016-06-04,1,0,1,0,1,1.0,5,1857.0
2016-06-05,1,0,1,0,1,1.0,6,1868.0
2016-06-06,0,0,1,0,0,1.0,0,93.0
2016-06-07,0,0,1,0,0,1.0,1,0.0
2016-06-08,1,0,1,0,0,0.0,2,0.0
2016-06-09,1,0,1,0,0,1.0,3,0.0
2016-06-10,0,0,1,0,0,0.0,4,569.0
2016-06-11,1,0,1,0,1,0.0,5,1668.0
2016-06-12,0,0,1,0,1,0.0,6,1347.0
2016-06-13,0,0,1,0,0,0.0,0,0.0
2016-06-14,0,0,1,0,0,0.0,1,0.0
2016-06-15,1,0,1,0,0,0.0,2,14.0
2016-06-16,0,0,1,0,0,0.0,3,0.0
2016-06-17,0,0,1,0,0,0.0,4,904.0
2016-06-18,1,0,1,0,1,1.0,5,1701.0
2016-06-19,0,0,1,0,1,0.0,6,503.0
2016-06-20,1,0,1,0,0,1.0,0,0.0
2016-06-21,1,0,1,0,0,0.0,1,0.0
2016-06-22,1,0,1,0,0,0.0,2,1731.0
2016-06-23,1,0,1,0,0,0.0,3,1160.0
2016-06-24,1,0,1,0,0,0.0,4,459.0
2016-06-25,0,0,1,0,1,1.0,5,2038.0
2016-06-26,0,0,1,0,1,1.0,6,78.0
2016-06-27,1,0,1,0,0,1.0,0,0.0
2016-06-28,1,0,1,0,0,1.0,1,0.0
2016-06-29,1,0,1,0,0,1.0,2,0.0
2016-06-30,0,0,1,0,0,0.0,3,421.0
2016-07-01,0,0,1,0,0,0.0,4,401.0
2016-07-02,0,0,1,0,1,0.0,5,727.0
2016-07-03,0,0,1,0,1,0.0,6,377.0
2016-07-04,1,0,1,0,0,0.0,0,338.0
2016-07-05,1,0,1,0,0,1.0,1,0.0
2016-07-06,1,0,1,0,0,1.0,2,0.0
2016-07-07,0,0,1,0,0,1.0,3,569.0
2016-07-08,1,0,1,0,0,1.0,4,630.0
2016-07-09,0,0,1,0,1,1.0,5,1163.0
2016-07-10,0,0,1,0,1,1.0,6,1066.0
2016-07-11,0,0,1,0,0,1.0,0,0.0
2016-07-12,0,0,1,0,0,0.0,1,0.0
2016-07-13,1,0,1,0,0,0.0,2,9193.0
2016-07-14,0,0,1,0,0,0.0,3,810.0
2016-07-15,0,0,1,0,0,0.0,4,477.0
2016-07-16,1,0,1,0,1,0.0,5,2980.0
2016-07-17,0,0,1,0,1,1.0,6,443.0
2016-07-18,1,0,1,0,0,0.0,0,0.0
2016-07-19,0,0,1,0,0,0.0,1,1945.0
2016-07-20,1,0,1,0,0,1.0,2,0.0
2016-07-21,0,0,1,0,0,1.0,3,0.0
2016-07-22,1,0,1,0,0,1.0,4,794.0
2016-07-23,1,0,1,0,1,1.0,5,3514.0
2016-07-24,0,0,1,0,1,0.0,6,844.0
2016-07-25,0,0,1,0,0,0.0,0,2137.0
2016-07-26,0,0,1,0,0,0.0,1,0.0
2016-07-27,0,0,1,0,0,0.0,2,104.0
2016-07-28,0,0,1,0,0,0.0,3,0.0
2016-07-29,0,0,1,0,0,0.0,4,589.0
2016-07-30,0,0,1,0,1,0.0,5,1612.0
2016-07-31,0,0,1,0,1,0.0,6,1055.0
2016-08-01,0,0,1,0,0,0.0,0,0.0
2016-08-02,0,0,1,0,0,1.0,1,3.0
2016-08-03,1,0,1,0,0,1.0,2,5.0
2016-08-04,0,0,1,0,0,1.0,3,0.0
2016-08-05,1,0,1,0,0,1.0,4,1710.0
2016-08-06,0,0,1,0,1,1.0,5,4611.0
2016-08-07,0,0,1,0,1,1.0,6,1672.0
2016-08-08,0,0,1,0,0,1.0,0,0.0
2016-08-09,0,0,1,0,0,0.0,1,1638.0
2016-08-10,0,0,1,0,0,0.0,2,0.0
2016-08-11,1,0,1,0,0,0.0,3,0.0
2016-08-12,0,0,1,0,0,0.0,4,1226.0
2016-08-13,1,0,1,0,1,0.0,5,2010.0
2016-08-14,1,0,1,0,1,0.0,6,1219.0
2016-08-15,0,0,1,0,0,0.0,0,50.0
2016-08-16,0,0,1,0,0,0.0,1,0.0
2016-08-17,1,0,1,0,0,0.0,2,0.0
2016-08-18,0,0,1,0,0,0.0,3,0.0
2016-08-19,1,0,1,0,0,0.0,4,987.0
2016-08-20,0,0,1,0,1,1.0,5,1908.0
2016-08-21,0,0,1,0,1,0.0,6,909.0
2016-08-22,0,0,1,0,0,0.0,0,0.0
2016-08-23,0,0,1,0,0,1.0,1,405.0
2016-08-24,1,0,1,0,0,0.0,2,0.0
2016-08-25,0,0,1,0,0,1.0,3,140.0
2016-08-26,1,0,1,0,0,0.0,4,439.0
2016-08-27,1,0,1,0,1,1.0,5,1881.0
2016-08-28,0,0,1,0,1,1.0,6,1207.0
2016-08-29,0,0,1,0,0,0.0,0,0.0
2016-08-30,0,0,0,1,0,0.0,1,20.0
2016-08-31,1,0,0,1,0,0.0,2,112.0
2016-09-01,0,0,0,1,0,0.0,3,2.0
2016-09-02,1,0,0,1,0,0.0,4,273.0
2016-09-03,0,0,0,1,1,1.0,5,1224.0
2016-09-04,0,0,0,1,1,0.0,6,47.0
2016-09-05,0,0,0,1,0,0.0,0,1.0
2016-09-06,1,0,0,1,0,0.0,1,3.0
2016-09-07,0,0,0,1,0,0.0,2,25.0
2016-09-08,1,0,0,1,0,0.0,3,3288.0
2016-09-09,1,0,0,1,0,0.0,4,2534.0
2016-09-10,0,0,0,1,1,1.0,5,5298.0
2016-09-11,0,0,0,1,1,0.0,6,146.0
2016-09-12,0,0,0,1,0,0.0,0,3.0
2016-09-13,0,0,0,1,0,0.0,1,4.0
2016-09-14,0,0,0,1,0,1.0,2,11.0
2016-09-15,1,0,0,1,0,0.0,3,21.0
2016-09-16,1,0,0,1,0,0.0,4,2692.0
2016-09-17,1,0,0,1,1,0.0,5,1488.0
2016-09-18,0,0,0,1,1,0.0,6,1.0
2016-09-19,0,0,0,1,0,1.0,0,0.0
2016-09-20,1,0,0,1,0,0.0,1,25.0
2016-09-21,1,0,0,1,0,0.0,2,16.0
2016-09-22,1,0,0,1,0,1.0,3,11.0
2016-09-23,0,0,0,1,0,1.0,4,627.0
2016-09-24,0,0,0,1,1,0.0,5,6074.0
2016-09-25,1,0,0,1,1,1.0,6,682.0
2016-09-26,1,0,0,1,0,1.0,0,33.0
2016-09-27,1,0,0,1,0,0.0,1,21.0
2016-09-28,1,0,0,1,0,0.0,2,203.0
2016-09-29,1,0,0,1,0,1.0,3,28.0
2016-09-30,1,0,0,1,0,1.0,4,10.0
2016-10-01,0,0,0,1,1,0.0,5,37.0
2016-10-02,0,0,0,1,1,0.0,6,837.0
2016-10-03,1,0,0,1,0,0.0,0,7.0
2016-10-04,0,0,0,1,0,0.0,1,50.0
2016-10-05,0,0,0,1,0,0.0,2,5.0
2016-10-06,0,0,0,1,0,0.0,3,242.0
2016-10-07,1,0,0,1,0,0.0,4,854.0
2016-10-08,1,0,0,1,1,0.0,5,525.0
2016-10-09,0,0,0,1,1,0.0,6,220.0
2016-10-10,1,0,0,1,0,0.0,0,31.0
2016-10-11,0,0,0,1,0,1.0,1,82.0
2016-10-12,1,0,0,1,0,0.0,2,0.0
2016-10-13,1,0,0,1,0,1.0,3,897.0
2016-10-14,0,0,0,1,0,1.0,4,50.0
2016-10-15,0,0,0,1,1,0.0,5,5896.0
2016-10-16,0,0,0,1,1,0.0,6,240.0
2016-10-17,0,0,0,1,0,0.0,0,35.0
2016-10-18,1,0,0,1,0,1.0,1,10.0
2016-10-19,0,0,0,1,0,0.0,2,25.0
2016-10-20,0,0,0,1,0,0.0,3,47.0
2016-10-21,1,0,0,1,0,0.0,4,4156.0
2016-10-22,0,0,0,1,1,1.0,5,2672.0
2016-10-23,0,0,0,1,1,1.0,6,1341.0
2016-10-24,0,0,0,1,0,0.0,0,39.0
2016-10-25,0,0,0,1,0,0.0,1,59.0
2016-10-26,0,0,0,1,0,0.0,2,0.0
2016-10-27,0,0,0,1,0,0.0,3,279.0
2016-10-28,1,0,0,1,0,1.0,4,1586.0
2016-10-29,0,0,0,1,1,1.0,5,4443.0
2016-10-30,0,0,0,1,1,0.0,6,2434.0
2016-10-31,1,0,0,1,0,1.0,0,327.0
2016-11-01,1,0,0,1,0,0.0,1,44.0
2016-11-02,1,0,0,1,0,0.0,2,75.0
2016-11-03,0,0,0,1,0,0.0,3,174.0
2016-11-04,0,0,0,1,0,0.0,4,4864.0
2016-11-05,0,0,0,1,1,0.0,5,1053.0
2016-11-06,0,0,0,1,1,0.0,6,161.0
2016-11-07,0,0,0,1,0,0.0,0,13.0
2016-11-08,0,0,0,1,0,0.0,1,142.0
2016-11-09,1,0,0,1,0,1.0,2,12.0
2016-11-10,0,0,0,1,0,1.0,3,605.0
2016-11-11,1,0,0,1,0,0.0,4,1543.0
2016-11-12,1,0,0,1,1,1.0,5,1914.0
2016-11-13,0,0,0,1,1,0.0,6,6011.0
2016-11-14,0,0,0,1,0,0.0,0,18394.0
2016-11-15,0,0,0,1,0,1.0,1,86.0
2016-11-16,0,0,0,1,0,0.0,2,64.0
2016-11-17,0,0,0,1,0,1.0,3,31.0
2016-11-18,1,0,0,1,0,0.0,4,6059.0
2016-11-19,1,0,0,1,1,0.0,5,360.0
2016-11-20,0,0,0,1,1,0.0,6,1629.0
2016-11-21,0,0,0,1,0,0.0,0,7.0
2016-11-22,0,0,0,1,0,0.0,1,27.0
2016-11-23,0,0,0,1,0,1.0,2,108.0
2016-11-24,0,0,0,1,0,1.0,3,74.0
2016-11-25,0,0,0,1,0,0.0,4,493.0
2016-11-26,0,0,0,1,1,0.0,5,7265.0
2016-11-27,0,0,0,1,1,0.0,6,60.0
2016-11-28,0,0,0,1,0,1.0,0,28.0
2016-11-29,0,0,0,0,0,0.0,1,45.0
2016-11-30,1,0,0,0,0,0.0,2,65.0
2016-12-01,0,0,0,0,0,1.0,3,10.0
2016-12-02,0,0,0,0,0,0.0,4,811.0
2016-12-03,0,0,0,0,1,0.0,5,489.0
2016-12-04,1,0,0,0,1,0.0,6,99.0
2016-12-05,0,0,0,0,0,1.0,0,11.0
2016-12-06,1,0,0,0,0,1.0,1,4.0
2016-12-07,0,0,0,0,0,1.0,2,327.0
2016-12-08,0,0,0,0,0,1.0,3,0.0
2016-12-09,0,0,0,0,0,1.0,4,8663.0
2016-12-10,0,0,0,0,1,0.0,5,2225.0
2016-12-11,1,0,0,0,1,0.0,6,82.0
2016-12-12,1,0,0,0,0,0.0,0,3184.0
2016-12-13,0,0,0,0,0,0.0,1,170.0
2016-12-14,1,0,0,0,0,0.0,2,13.0
2016-12-15,0,0,0,0,0,1.0,3,1493.0
2016-12-16,1,0,0,0,0,1.0,4,67.0
2016-12-17,1,0,0,0,1,1.0,5,3021.0
2016-12-18,0,0,0,0,1,0.0,6,2336.0
2016-12-19,0,0,0,0,0,0.0,0,0.0
2016-12-20,1,0,0,0,0,0.0,1,4.0
2016-12-21,1,0,0,0,0,0.0,2,24.0
2016-12-22,0,0,0,0,0,0.0,3,8.0
2016-12-23,1,0,0,0,0,0.0,4,0.0
2016-12-24,0,0,0,0,1,0.0,5,43.0
2016-12-25,0,0,0,0,1,1.0,6,0.0
2016-12-26,0,0,0,0,0,0.0,0,57.0
2016-12-27,0,0,0,0,0,0.0,1,0.0
2016-12-28,1,0,0,0,0,0.0,2,0.0
2016-12-29,1,0,0,0,0,0.0,3,5.0
2016-12-30,0,0,0,0,0,0.0,4,0.0
2016-12-31,1,0,0,0,1,0.0,5,5135.0
2017-01-01,0,0,0,0,1,0.0,6,0.0
2017-01-02,0,0,0,0,0,0.0,0,2.0
2017-01-03,0,0,0,0,0,1.0,1,0.0
2017-01-04,0,0,0,0,0,1.0,2,0.0
2017-01-05,1,0,0,0,0,1.0,3,0.0
2017-01-06,0,0,0,0,0,1.0,4,75.0
2017-01-07,1,0,0,0,1,1.0,5,322.0
2017-01-08,0,0,0,0,1,0.0,6,5.0
2017-01-09,0,0,0,0,0,0.0,0,10.0
2017-01-10,0,0,0,0,0,1.0,1,47.0
2017-01-11,0,0,0,0,0,0.0,2,99.0
2017-01-12,0,0,0,0,0,0.0,3,299.0
2017-01-13,1,0,0,0,0,0.0,4,79.0
2017-01-14,1,0,0,0,1,0.0,5,288.0
2017-01-15,0,0,0,0,1,0.0,6,196.0
2017-01-16,0,0,0,0,0,0.0,0,8.0
2017-01-17,0,0,0,0,0,0.0,1,38.0
2017-01-18,1,0,0,0,0,0.0,2,35.0
2017-01-19,0,0,0,0,0,1.0,3,25.0
2017-01-20,1,0,0,0,0,1.0,4,4303.0
2017-01-21,0,0,0,0,1,1.0,5,298.0
2017-01-22,1,0,0,0,1,0.0,6,186.0
2017-01-23,0,0,0,0,0,0.0,0,15.0
2017-01-24,0,0,0,0,0,0.0,1,5.0
2017-01-25,0,0,0,0,0,1.0,2,18.0
2017-01-26,0,0,0,0,0,0.0,3,341.0
2017-01-27,0,0,0,0,0,0.0,4,1712.0
2017-01-28,1,0,0,0,1,0.0,5,96.0
2017-01-29,0,0,0,0,1,0.0,6,395.0
2017-01-30,1,0,0,0,0,0.0,0,38.0
2017-01-31,1,0,0,0,0,0.0,1,43.0
2017-02-01,0,0,0,0,0,1.0,2,88.0
2017-02-02,1,0,0,0,0,1.0,3,3.0
2017-02-03,0,0,0,0,0,0.0,4,760.0
2017-02-04,1,0,0,0,1,0.0,5,6500.0
2017-02-05,0,0,0,0,1,0.0,6,28.0
2017-02-06,1,0,0,0,0,0.0,0,34.0
2017-02-07,0,0,0,0,0,1.0,1,596.0
2017-02-08,0,0,0,0,0,1.0,2,12.0
2017-02-09,1,0,0,0,0,1.0,3,24.0
2017-02-10,1,0,0,0,0,0.0,4,135.0
2017-02-11,1,0,0,0,1,0.0,5,914.0
2017-02-12,0,0,0,0,1,0.0,6,255.0
2017-02-13,0,0,0,0,0,0.0,0,30.0
2017-02-14,1,0,0,0,0,0.0,1,15.0
2017-02-15,1,0,0,0,0,1.0,2,410.0
2017-02-16,1,0,0,0,0,0.0,3,611.0
2017-02-17,0,0,0,0,0,0.0,4,64.0
2017-02-18,0,0,0,0,1,1.0,5,194.0
2017-02-19,1,0,0,0,1,1.0,6,5178.0
2017-02-20,1,0,0,0,0,1.0,0,2621.0
2017-02-21,1,0,0,0,0,0.0,1,635.0
2017-02-22,1,0,0,0,0,0.0,2,90.0
2017-02-23,0,0,0,0,0,0.0,3,716.0
2017-02-24,1,0,0,0,0,0.0,4,452.0
2017-02-25,1,0,0,0,1,1.0,5,2067.0
2017-02-26,0,0,0,0,1,1.0,6,943.0
2017-02-27,1,0,0,0,0,1.0,0,555.0
2017-02-28,1,0,0,0,0,1.0,1,327.0
2017-03-01,1,0,0,0,0,1.0,2,973.0
2017-03-02,1,1,0,0,0,1.0,3,596.0
2017-03-03,0,1,0,0,0,1.0,4,1005.0
2017-03-04,1,1,0,0,1,1.0,5,13457.0
2017-03-05,0,1,0,0,1,1.0,6,1714.0
2017-03-06,1,1,0,0,0,1.0,0,24.0
2017-03-07,1,1,0,0,0,1.0,1,11.0
2017-03-08,0,1,0,0,0,1.0,2,115.0
2017-03-09,1,1,0,0,0,1.0,3,158.0
2017-03-10,0,1,0,0,0,1.0,4,256.0
2017-03-11,0,1,0,0,1,0.0,5,776.0
2017-03-12,0,1,0,0,1,0.0,6,820.0
2017-03-13,1,1,0,0,0,0.0,0,1.0
2017-03-14,0,1,0,0,0,1.0,1,9.0
2017-03-15,0,1,0,0,0,1.0,2,89.0
2017-03-16,0,1,0,0,0,1.0,3,865.0
2017-03-17,0,1,0,0,0,1.0,4,70.0
2017-03-18,1,1,0,0,1,1.0,5,582.0
2017-03-19,0,1,0,0,1,1.0,6,253.0
2017-03-20,1,1,0,0,0,1.0,0,5.0
2017-03-21,0,1,0,0,0,0.0,1,269.0
2017-03-22,0,1,0,0,0,1.0,2,951.0
2017-03-23,1,1,0,0,0,1.0,3,6315.0
2017-03-24,0,1,0,0,0,1.0,4,64.0
2017-03-25,0,1,0,0,1,1.0,5,1941.0
2017-03-26,0,1,0,0,1,0.0,6,18.0
2017-03-27,0,1,0,0,0,0.0,0,0.0
2017-03-28,0,1,0,0,0,0.0,1,34.0
2017-03-29,1,1,0,0,0,0.0,2,486.0
2017-03-30,0,1,0,0,0,1.0,3,11151.0
2017-03-31,0,1,0,0,0,1.0,4,2275.0
2017-04-01,0,1,0,0,1,1.0,5,9089.0
2017-04-02,1,1,0,0,1,1.0,6,1607.0
2017-04-03,1,1,0,0,0,1.0,0,15.0
2017-04-04,0,1,0,0,0,1.0,1,78.0
2017-04-05,0,1,0,0,0,1.0,2,36.0
2017-04-06,0,1,0,0,0,0.0,3,0.0
2017-04-07,0,1,0,0,0,0.0,4,36.0
2017-04-08,1,1,0,0,1,0.0,5,3309.0
2017-04-09,0,1,0,0,1,0.0,6,1731.0
2017-04-10,0,1,0,0,0,1.0,0,21.0
2017-04-11,1,1,0,0,0,1.0,1,68.0
2017-04-12,1,1,0,0,0,1.0,2,0.0
2017-04-13,1,1,0,0,0,1.0,3,828.0
2017-04-14,0,1,0,0,0,0.0,4,984.0
2017-04-15,0,1,0,0,1,0.0,5,1395.0
2017-04-16,1,1,0,0,1,0.0,6,1150.0
2017-04-17,1,1,0,0,0,0.0,0,265.0
2017-04-18,0,1,0,0,0,0.0,1,0.0
2017-04-19,0,1,0,0,0,0.0,2,454.0
2017-04-20,1,1,0,0,0,1.0,3,34.0
2017-04-21,1,1,0,0,0,0.0,4,533.0
2017-04-22,0,1,0,0,1,0.0,5,2710.0
2017-04-23,0,1,0,0,1,0.0,6,727.0
2017-04-24,1,1,0,0,0,0.0,0,3125.0
2017-04-25,0,1,0,0,0,0.0,1,1006.0
2017-04-26,0,1,0,0,0,1.0,2,132.0
2017-04-27,1,1,0,0,0,1.0,3,1424.0
2017-04-28,1,1,0,0,0,0.0,4,509.0
2017-04-29,0,1,0,0,1,0.0,5,1581.0
2017-04-30,0,1,0,0,1,1.0,6,1996.0
2017-05-01,0,1,0,0,0,0.0,0,6.0
2017-05-02,0,1,0,0,0,0.0,1,302.0
2017-05-03,0,1,0,0,0,1.0,2,7.0
2017-05-04,0,1,0,0,0,1.0,3,97.0
2017-05-05,0,1,0,0,0,1.0,4,1169.0
2017-05-06,0,1,0,0,1,0.0,5,6101.0
2017-05-07,0,1,0,0,1,1.0,6,2601.0
2017-05-08,1,1,0,0,0,0.0,0,32.0
2017-05-09,0,1,0,0,0,1.0,1,6.0
2017-05-10,1,1,0,0,0,0.0,2,1286.0
2017-05-11,0,1,0,0,0,0.0,3,34.0
2017-05-12,1,1,0,0,0,0.0,4,5346.0
2017-05-13,0,1,0,0,1,1.0,5,1805.0
2017-05-14,0,1,0,0,1,0.0,6,284.0
2017-05-15,0,1,0,0,0,1.0,0,0.0
2017-05-16,0,1,0,0,0,0.0,1,7.0
2017-05-17,0,1,0,0,0,0.0,2,0.0
2017-05-18,0,1,0,0,0,0.0,3,4.0
2017-05-19,1,1,0,0,0,1.0,4,1235.0
2017-05-20,0,1,0,0,1,1.0,5,2499.0
2017-05-21,1,1,0,0,1,0.0,6,1613.0
2017-05-22,0,1,0,0,0,0.0,0,89.0
2017-05-23,0,1,0,0,0,0.0,1,7.0
2017-05-24,1,1,0,0,0,1.0,2,0.0
2017-05-25,0,1,0,0,0,0.0,3,1317.0
2017-05-26,1,1,0,0,0,0.0,4,2575.0
2017-05-27,0,1,0,0,1,0.0,5,7447.0
2017-05-28,0,1,0,0,1,0.0,6,2896.0
2017-05-29,0,1,0,0,0,0.0,0,115.0
2017-05-30,0,1,0,0,0,0.0,1,650.0
2017-05-31,0,1,0,0,0,0.0,2,55.0
2017-06-01,0,0,1,0,0,0.0,3,1240.0
2017-06-02,0,0,1,0,0,0.0,4,1596.0
2017-06-03,0,0,1,0,1,0.0,5,1482.0
2017-06-04,0,0,1,0,1,1.0,6,670.0
2017-06-05,0,0,1,0,0,0.0,0,9.0
2017-06-06,0,0,1,0,0,0.0,1,11.0
2017-06-07,1,0,1,0,0,1.0,2,0.0
2017-06-08,0,0,1,0,0,1.0,3,676.0
2017-06-09,0,0,1,0,0,1.0,4,4234.0
2017-06-10,0,0,1,0,1,1.0,5,958.0
2017-06-11,0,0,1,0,1,1.0,6,461.0
2017-06-12,0,0,1,0,0,0.0,0,2731.0
2017-06-13,1,0,1,0,0,1.0,1,1350.0
2017-06-14,0,0,1,0,0,1.0,2,56.0
2017-06-15,0,0,1,0,0,0.0,3,1085.0
2017-06-16,1,0,1,0,0,0.0,4,4081.0
2017-06-17,1,0,1,0,1,1.0,5,3402.0
2017-06-18,0,0,1,0,1,0.0,6,1285.0
2017-06-19,0,0,1,0,0,1.0,0,160.0
2017-06-20,0,0,1,0,0,1.0,1,0.0
2017-06-21,0,0,1,0,0,0.0,2,52.0
2017-06-22,0,0,1,0,0,0.0,3,938.0
2017-06-23,0,0,1,0,0,0.0,4,2206.0
2017-06-24,0,0,1,0,1,0.0,5,5556.0
2017-06-25,0,0,1,0,1,0.0,6,3316.0
2017-06-26,0,0,1,0,0,0.0,0,0.0
2017-06-27,0,0,1,0,0,0.0,1,0.0
2017-06-28,0,0,1,0,0,0.0,2,1146.0
2017-06-29,1,0,1,0,0,1.0,3,10.0
2017-06-30,1,0,1,0,0,1.0,4,2051.0
2017-07-01,0,0,1,0,1,0.0,5,3522.0
2017-07-02,0,0,1,0,1,0.0,6,5961.0
2017-07-03,1,0,1,0,0,0.0,0,754.0
2017-07-04,1,0,1,0,0,1.0,1,2.0
2017-07-05,0,0,1,0,0,0.0,2,3.0
2017-07-06,1,0,1,0,0,0.0,3,26.0
2017-07-07,0,0,1,0,0,0.0,4,2086.0
2017-07-08,0,0,1,0,1,0.0,5,5375.0
2017-07-09,0,0,1,0,1,0.0,6,1627.0
2017-07-10,0,0,1,0,0,0.0,0,5.0
2017-07-11,0,0,1,0,0,0.0,1,2.0
2017-07-12,0,0,1,0,0,1.0,2,2394.0
2017-07-13,0,0,1,0,0,1.0,3,14.0
2017-07-14,0,0,1,0,0,0.0,4,1433.0
2017-07-15,0,0,1,0,1,1.0,5,4224.0
2017-07-16,0,0,1,0,1,0.0,6,2276.0
2017-07-17,0,0,1,0,0,0.0,0,5.0
2017-07-18,1,0,1,0,0,0.0,1,91.0
2017-07-19,1,0,1,0,0,0.0,2,24.0
2017-07-20,0,0,1,0,0,0.0,3,18.0
2017-07-21,1,0,1,0,0,0.0,4,2668.0
2017-07-22,0,0,1,0,1,0.0,5,5434.0
2017-07-23,0,0,1,0,1,0.0,6,2335.0
2017-07-24,0,0,1,0,0,0.0,0,46.0
2017-07-25,0,0,1,0,0,0.0,1,0.0
2017-07-26,1,0,1,0,0,0.0,2,156.0
2017-07-27,0,0,1,0,0,0.0,3,181.0
2017-07-28,0,0,1,0,0,0.0,4,2006.0
2017-07-29,1,0,1,0,1,0.0,5,7817.0
2017-07-30,1,0,1,0,1,0.0,6,2909.0
2017-07-31,0,0,1,0,0,0.0,0,10.0
2017-08-01,0,0,1,0,0,1.0,1,9.0
2017-08-02,0,0,1,0,0,0.0,2,0.0
2017-08-03,1,0,1,0,0,1.0,3,717.0
2017-08-04,1,0,1,0,0,1.0,4,2384.0
2017-08-05,0,0,1,0,1,0.0,5,6966.0
2017-08-06,0,0,1,0,1,0.0,6,7171.0
